Incident_ID,ResponseDate,CaseNumber,HundredBlock,Problem
"12/03/2018 14:53:28","3","FRAUD3B-Fraud C","BPD181203-096358",""
"12/03/2018 23:28:31","3","ASSISB-Assist","BPD181203-096427",""
"12/03/2018 14:27:26","3","PARKIB-Parking Complaint/Issue","BPD181203-096344",""
"12/03/2018 14:04:32","3","PARKIB-Parking Complaint/Issue","BPD181203-096339",""
"12/03/2018 15:46:49","3","NARCOB-Narcotics/Drug viol","BPD181203-096371",""
"12/03/2018 15:49:17","3","ASSISB-Assist","BPD181203-096372",""
"12/03/2018 16:12:25","3","SUSPI3B-Suspicious C","BPD181203-096376",""
"12/03/2018 16:18:28","3","ASSISB-Assist","BPD181203-096379",""
"12/03/2018 16:32:08","3","HARAS3B-Harassment C","BPD181203-096381",""
"12/03/2018 16:38:32","3","ASSISB-Assist","BPD181203-096382",""
"12/03/2018 16:44:33","3","HARAS3B-Harassment C","BPD181203-096383",""
"12/04/2018 01:08:44","3","ASSISB-Assist","BPD181204-096440",""
"12/04/2018 07:17:24","3","PARKIB-Parking Complaint/Issue","BPD181204-096468","20181204-0015422"
"12/04/2018 07:36:03","3","PARKIB-Parking Complaint/Issue","BPD181204-096469",""
"12/04/2018 09:23:35","3","OAAB-Other Agency Assis","BPD181204-096502",""
"12/04/2018 10:01:08","3","PARKIB-Parking Complaint/Issue","BPD181204-096510","20181204-0015428"
"12/04/2018 10:44:01","3","PARKIB-Parking Complaint/Issue","BPD181204-096521",""
"12/04/2018 10:47:17","3","NARCOB-Narcotics/Drug viol","BPD181204-096522","20181204-0015431"
"12/04/2018 10:54:09","3","PARKIB-Parking Complaint/Issue","BPD181204-096525",""
"12/04/2018 11:11:23","3","OAAB-Other Agency Assis","BPD181204-096529",""
"12/04/2018 11:16:31","3","OAAB-Other Agency Assis","BPD181204-096530",""
"12/04/2018 11:53:09","3","PARKIB-Parking Complaint/Issue","BPD181204-096537",""
"12/04/2018 12:14:37","3","CRMIS3B - Criminal Mis C","BPD181204-096544",""
"12/04/2018 12:28:59","3","FRAUD3B-Fraud C","BPD181204-096549",""
"12/04/2018 12:42:56","3","SASL3B-Sex Assault C","BPD181204-096551","20181204-0015434"
"12/04/2018 12:45:53","3","NARCOB-Narcotics/Drug viol","BPD181204-096553",""
"12/04/2018 12:56:33","3","HARAS3B-Harassment C","BPD181204-096554",""
"12/04/2018 14:00:26","3","PARKIB-Parking Complaint/Issue","BPD181204-096570",""
"12/04/2018 15:31:14","3","PARKIB-Parking Complaint/Issue","BPD181204-096604",""
"12/04/2018 15:38:20","3","FRAUD3B-Fraud C","BPD181204-096606",""
"12/04/2018 14:52:16","3","TRESP3B-Trespassing C","BPD181204-096587",""
"12/04/2018 14:29:12","3","CRMIS3B - Criminal Mis C","BPD181204-096579",""
"12/04/2018 16:07:02","3","PARKIB-Parking Complaint/Issue","BPD181204-096620",""
"12/04/2018 16:23:31","3","SUSPI3B-Suspicious C","BPD181204-096625",""
"12/04/2018 17:17:41","3","FRAUD3B-Fraud C","BPD181204-096641","20181204-0015453"
"12/04/2018 17:29:44","3","PARKIB-Parking Complaint/Issue","BPD181204-096646",""
"12/04/2018 17:48:52","3","FRAUD3B-Fraud C","BPD181204-096650",""
"12/04/2018 20:16:47","3","ASSISB-Assist","BPD181204-096673",""
"12/04/2018 20:47:05","3","PARKIB-Parking Complaint/Issue","BPD181204-096674",""
"12/05/2018 00:12:00","3","ASSISB-Assist","BPD181205-096690",""
"12/04/2018 22:36:15","3","ASSISB-Assist","BPD181204-096683",""
"12/05/2018 08:41:33","3","CRTRE3B - Criminal Tresp C","BPD181205-096737",""
"12/05/2018 08:15:45","3","NARCOB-Narcotics/Drug viol","BPD181205-096727","20181205-0015466"
"12/05/2018 19:12:41","3","ASSISB-Assist","BPD181205-096914",""
"12/05/2018 19:13:59","3","PARKIB-Parking Complaint/Issue","BPD181205-096915",""
"12/05/2018 19:21:01","3","ASSISB-Assist","BPD181205-096916",""
"12/05/2018 19:49:22","3","PARKIB-Parking Complaint/Issue","BPD181205-096918",""
"12/05/2018 15:37:23","3","HARAS3B-Harassment C","BPD181205-096860",""
"12/05/2018 15:41:24","3","SUSPI3B-Suspicious C","",""
"12/05/2018 15:46:46","3","FRAUD3B-Fraud C","BPD181205-096864","20181205-0015507"
"12/05/2018 18:23:08","3","OAAB-Other Agency Assis","BPDBC181205-096907",""
"12/05/2018 10:39:25","3","ASSISB-Assist","BPD181205-096770",""
"12/05/2018 09:37:56","3","OAAB-Other Agency Assis","BPD181205-096755",""
"12/05/2018 10:07:45","3","SASL1B-Sex Assault I/P","BPD181205-096763","20181205-0015479"
"12/05/2018 13:19:47","3","PARKIB-Parking Complaint/Issue","UCBP181205-096806","20181205-0015487"
"12/05/2018 14:07:34","3","PARKIB-Parking Complaint/Issue","BPD181205-096816",""
"12/05/2018 14:09:13","3","CRMIS3B - Criminal Mis C","BPD181205-096818","20181205-0015489"
"12/05/2018 14:20:20","3","CRMIS3B - Criminal Mis C","BPD181205-096820",""
"12/05/2018 14:29:30","3","FRAUD3B-Fraud C","BPD181205-096827","20181205-0015500"
"12/05/2018 14:46:52","3","SUSPI3B-Suspicious C","BPD181205-096834",""
"12/05/2018 14:59:20","3","PARKIB-Parking Complaint/Issue","BPD181205-096843",""
"12/05/2018 12:38:16","3","PARKIB-Parking Complaint/Issue","BPD181205-096796","20181205-0015484"
"12/05/2018 20:28:49","3","NARCOB-Narcotics/Drug viol","BPD181205-096927","20181205-0015510"
"12/05/2018 20:49:35","3","SASL3B-Sex Assault C","BPD181205-096920","20181205-0015511"
"12/05/2018 22:12:25","3","ASSISB-Assist","BPD181205-096943",""
"12/05/2018 15:18:54","3","PARKIB-Parking Complaint/Issue","BPD181205-096851",""
"12/06/2018 04:16:34","3","ASSISB-Assist","BPD181206-096983",""
"12/06/2018 06:09:24","3","SUSPI3B-Suspicious C","BPD181206-096991",""
"12/06/2018 07:01:46","3","ASSISB-Assist","BPD181206-096995",""
"12/06/2018 10:42:34","3","TRESP3B-Trespassing C","BPD181206-097037",""
"12/06/2018 10:47:23","3","PARKIB-Parking Complaint/Issue","BPD181206-097038",""
"12/06/2018 10:48:11","3","PARKIB-Parking Complaint/Issue","BPD181206-097040",""
"12/06/2018 11:24:02","3","NARCOB-Narcotics/Drug viol","BPD181206-097050",""
"01/01/2019 02:24:04","3","ASSISB-Assist","BPD190101-000025","20190101-0000006"
"01/01/2019 10:49:29","3","ASSISB-Assist","BPD190101-000072",""
"01/01/2019 10:59:27","3","HARAS3B-Harassment C","BPD190101-000074","20190101-0000021"
"01/01/2019 09:56:13","3","SASL3B-Sex Assault C","BPD190101-000067","20190101-0000014"
"01/01/2019 04:54:38","3","SUSPI3B-Suspicious C","BPD190101-000044",""
"01/01/2019 13:13:41","3","CIVILB - Civil Assist","BPD190101-000094",""
"01/01/2019 12:22:28","3","ASSISB-Assist","BPD181231-102795",""
"01/01/2019 15:05:37","3","FRAUD3B-Fraud C","BPD190101-000108","20190101-0000026"
"01/01/2019 15:45:24","3","ASSAU3B-Assault C","BPD190101-000113",""
"01/01/2019 15:47:23","3","PARKIB-Parking Complaint/Issue","BPD190101-000115",""
"01/01/2019 18:23:10","3","HARAS3B-Harassment C","BPD190101-000133",""
"01/01/2019 20:19:10","3","CRTRE3B - Criminal Tresp C","BPD190101-000147","20190101-0000029"
"01/01/2019 20:46:26","3","OAAB-Other Agency Assis","BPDBC190101-000151",""
"01/01/2019 20:48:57","3","ODORB-Odor Invest","BPD190101-000152",""
"01/02/2019 01:47:56","3","OAAB-Other Agency Assis","BPD190102-000187",""
"01/02/2019 00:32:19","3","ASSISB-Assist","BPD190102-000177",""
"01/02/2019 14:16:02","3","PARKIB-Parking Complaint/Issue","BPD190102-000298",""
"01/02/2019 12:43:43","3","SUSPI3B-Suspicious C","BPD190102-000275",""
"01/02/2019 12:46:45","3","PARKIB-Parking Complaint/Issue","BPD190102-000276",""
"01/02/2019 13:09:03","3","PARKIB-Parking Complaint/Issue","BPD190102-000281",""
"01/02/2019 13:33:32","3","PARKIB-Parking Complaint/Issue","BPD190102-000287","20190102-0000048"
"01/02/2019 06:02:35","3","ASSISB-Assist","BPD190102-000198","20190102-0000037"
"01/02/2019 11:29:36","3","CRTRE3B - Criminal Tresp C","BPD190102-000254","20190102-0000049"
"01/02/2019 19:04:21","3","ODORB-Odor Invest","BPD190102-000361",""
"01/02/2019 17:48:42","3","SUSPI3B-Suspicious C","BPD190102-000347",""
"01/02/2019 17:42:27","3","OAAB-Other Agency Assis","NDBP190102-000345",""
"01/02/2019 14:59:51","3","ASSISB-Assist","BPD190102-000310",""
"01/02/2019 16:29:59","3","ASSISB-Assist","BPD190102-000332",""
"01/02/2019 17:03:47","3","ASSISB-Assist","BPD190102-000339",""
"01/02/2019 17:11:28","3","CRTRE3B - Criminal Tresp C","BPD190102-000342","20190102-0000057"
"01/02/2019 21:18:54","3","ASSISB-Assist","BPD190102-000383",""
"01/02/2019 21:43:01","3","ASSISB-Assist","BPD190102-000389",""
"01/02/2019 23:33:30","3","SUSPI3B-Suspicious C","BPD190102-000398",""
"01/03/2019 02:32:19","3","OAAB-Other Agency Assis","BPD190103-000413",""
"01/03/2019 07:14:28","3","PARKIB-Parking Complaint/Issue","BPD190103-000430","20190103-0000064"
"01/03/2019 07:34:58","3","PARKIB-Parking Complaint/Issue","BPD190103-000432","20190103-0000067"
"01/03/2019 09:47:54","3","PARKIB-Parking Complaint/Issue","BPD190103-000454","20190103-0000070"
"01/03/2019 09:54:21","3","ASSISB-Assist","BPD190103-000457",""
"01/03/2019 10:39:10","3","SUSPI3B-Suspicious C","BPD190103-000465","20190103-0000076"
"01/03/2019 10:54:58","3","OAAB-Other Agency Assis","BPDBC190103-000471",""
"01/03/2019 11:08:54","3","SUSPI3B-Suspicious C","BPD190103-000474",""
"01/03/2019 07:43:43","3","PARKIB-Parking Complaint/Issue","BPD190103-000435","20190103-0000069"
"01/03/2019 08:12:49","3","CRTRE3B - Criminal Tresp C","BPD190103-000439","20190103-0000068"
"01/03/2019 11:32:09","3","OAAB-Other Agency Assis","BPD190103-000482",""
"01/03/2019 13:31:40","3","FRAUD3B-Fraud C","BPD190103-000506",""
"01/03/2019 14:37:03","3","SUSPI3B-Suspicious C","BPD190103-000525","20190103-0000084"
"01/03/2019 16:50:27","3","ASSISB-Assist","BPD190103-000564",""
"01/03/2019 16:50:53","3","OAAB-Other Agency Assis","BPDBC190103-000565",""
"01/03/2019 15:36:17","3","PARKIB-Parking Complaint/Issue","BPD190103-000543","20190103-0000088"
"01/03/2019 17:51:06","3","PARKIB-Parking Complaint/Issue","BPD190103-000573",""
"01/03/2019 17:15:56","3","ASSISB-Assist","BPD190103-000569",""
"01/03/2019 18:12:23","3","FRAUD3B-Fraud C","BPD190103-000579",""
"01/03/2019 19:45:00","3","CRTRE3B - Criminal Tresp C","BPD190103-000583",""
"01/03/2019 19:56:12","3","SUSPI3B-Suspicious C","BPD190103-000600",""
"01/03/2019 19:42:11","3","HARAS3B-Harassment C","BPD190103-000594",""
"01/03/2019 20:19:30","3","PARKIB-Parking Complaint/Issue","BPD190103-000603",""
"01/04/2019 07:22:23","3","CRMIS3B - Criminal Mis C","BPD190104-000652",""
"01/04/2019 02:01:18","3","ASSISB-Assist","BPD190104-000633",""
"01/04/2019 11:47:05","3","NARCOB-Narcotics/Drug viol","BPD190104-000713",""
"01/04/2019 11:35:50","3","TRESP3B-Trespassing C","BPD190104-000708",""
"01/04/2019 10:15:48","3","CRMIS3B - Criminal Mis C","BPD190104-000686","20190104-0000113"
"01/04/2019 10:38:40","3","HARAS3B-Harassment C","BPD190104-000689",""
"01/04/2019 12:20:16","3","CIVILB - Civil Assist","BPD190104-000705",""
"01/04/2019 12:37:44","3","ASSISB-Assist","BPDBC190104-000725",""
"01/04/2019 12:59:40","3","OAAB-Other Agency Assis","BPD190104-000731","20190104-0000123"
"01/04/2019 13:18:06","3","PARKIB-Parking Complaint/Issue","BPD190104-000737",""
"01/04/2019 13:24:06","3","PARKIB-Parking Complaint/Issue","BPD190104-000738",""
"01/04/2019 13:45:15","3","FRAUD3B-Fraud C","BPD190104-000743",""
"01/04/2019 13:51:02","3","FRAUD3B-Fraud C","BPD190104-000744",""
"01/04/2019 14:00:44","3","CRTRE3B - Criminal Tresp C","BPD190104-000753",""
"01/04/2019 15:57:12","3","ASSISB-Assist","BPD190104-000781",""
"01/04/2019 15:36:59","3","ASSISB-Assist","BPD190104-000775",""
"01/04/2019 14:19:01","3","HARAS3B-Harassment C","BPD190104-000760",""
"01/04/2019 18:19:20","3","ASSISB-Assist","BPD190104-000816",""
"01/04/2019 17:50:23","3","FRAUD3B-Fraud C","BPD190104-000808",""
"01/04/2019 17:51:47","3","HARAS3B-Harassment C","BPD190104-000809",""
"01/04/2019 18:03:17","3","ASSISB-Assist","BPD190104-000811",""
"01/04/2019 18:15:39","3","PARKIB-Parking Complaint/Issue","BPD190104-000814","20190104-0000132"
"01/04/2019 20:47:58","3","ASSISB-Assist","BPD190104-000843",""
"01/04/2019 20:52:32","3","HARAS3B-Harassment C","BPD190104-000844","20190104-0000141"
"01/04/2019 22:59:20","3","FRAUD3B-Fraud C","BPD190104-000864",""
"01/05/2019 09:54:29","3","HARAS3B-Harassment C","BPD190105-000924",""
"01/05/2019 10:07:06","3","ASSISB-Assist","BPD190105-000930",""
"01/05/2019 13:15:53","3","PARKIB-Parking Complaint/Issue","BPDBC190105-000975",""
"01/05/2019 12:22:00","3","HARAS3B-Harassment C","BPD190105-000964","20190105-0000148"
"01/05/2019 10:47:16","3","CIVILB - Civil Assist","BPD190105-000942",""
"01/05/2019 16:15:11","3","ASSISB-Assist","BPD190105-001008","20190105-0000155"
"01/05/2019 16:35:11","3","PARKIB-Parking Complaint/Issue","BPD190105-001009",""
"01/05/2019 20:18:26","3","HARAS3B-Harassment C","BPD190105-001049","20190105-0000169"
"01/06/2019 00:51:27","3","OAAB-Other Agency Assis","BPDBC190106-001078",""
"01/05/2019 23:39:30","3","NARCOB-Narcotics/Drug viol","BPD190105-001071",""
"01/06/2019 11:27:06","3","NARCOB-Narcotics/Drug viol","BPD190106-001122",""
"01/06/2019 12:07:29","3","ASSISB-Assist","BPD190106-001130",""
"01/06/2019 09:12:26","3","OAAB-Other Agency Assis","BPD190106-001108",""
"01/06/2019 16:25:18","3","OAAB-Other Agency Assis","BPD190106-001163","20190106-0000194"
"01/06/2019 16:25:24","3","OAAB-Other Agency Assis","BPD190106-001180",""
"01/06/2019 17:24:37","3","PARKIB-Parking Complaint/Issue","BPD190106-001188",""
"01/06/2019 17:49:49","3","PARKIB-Parking Complaint/Issue","BPD190106-001190",""
"01/06/2019 13:35:20","3","HARAS3B-Harassment C","BPD190106-001151",""
"01/06/2019 14:24:30","3","OAAB-Other Agency Assis","BPD190106-001156",""
"01/06/2019 13:27:23","3","OAAB-Other Agency Assis","UCBP190106-001149",""
"01/06/2019 15:36:22","3","PARKIB-Parking Complaint/Issue","BPD190106-001168",""
"01/06/2019 15:45:02","3","ODORB-Odor Invest","BPD190106-001173",""
"01/06/2019 20:02:11","3","ASSAU3B-Assault C","BPD190106-001207","20190106-0000197"
"01/06/2019 22:35:43","3","NARCOB-Narcotics/Drug viol","BPD190106-001224",""
"01/06/2019 21:29:31","3","OAAB-Other Agency Assis","BPD190106-001219",""
"01/06/2019 22:18:37","3","ASSISB-Assist","BPD190106-001222","20190106-0000198"
"01/06/2019 23:09:37","3","ASSISB-Assist","BPD190106-001231",""
"01/07/2019 00:06:45","3","OAAB-Other Agency Assis","SUBP190107-001237",""
"01/07/2019 06:52:07","3","SUSPI3B-Suspicious C","BPD190107-001262",""
"01/07/2019 03:46:10","3","OAAB-Other Agency Assis","BPD190107-001255",""
"01/07/2019 09:14:18","3","FRAUD3B-Fraud C","BPD190107-001282",""
"01/07/2019 08:17:11","3","CRMIS3B - Criminal Mis C","BPD190107-001272",""
"01/07/2019 12:11:04","3","FRAUD3B-Fraud C","BPD190107-001325","20190107-0000213"
"01/07/2019 11:27:02","3","SUSPI3B-Suspicious C","BPD190107-001312",""
"01/07/2019 11:51:44","3","PARKIB-Parking Complaint/Issue","BPD190107-001318",""
"01/07/2019 14:03:23","3","PARKIB-Parking Complaint/Issue","BPD190107-001365","20190107-0000219"
"01/07/2019 14:53:24","3","ASSISB-Assist","BPD190107-001381",""
"01/07/2019 14:59:28","3","PARKIB-Parking Complaint/Issue","BPD190107-001383",""
"01/07/2019 14:27:36","3","OAAB-Other Agency Assis","BPDBC190107-001374",""
"01/07/2019 14:28:45","3","NARCOB-Narcotics/Drug viol","BPD190107-001376",""
"01/07/2019 14:20:19","3","OAAB-Other Agency Assis","BPDBC190107-001370",""
"01/07/2019 12:28:46","3","CRMIS3B - Criminal Mis C","BPD190107-001332",""
"01/07/2019 19:08:39","3","ASSAU3B-Assault C","BPD190107-001436",""
"01/07/2019 19:27:36","3","HARAS3B-Harassment C","BPD190107-001440",""
"01/07/2019 19:34:18","3","OAAB-Other Agency Assis","BPD190107-001443",""
"01/07/2019 19:45:12","3","ASSISB-Assist","BPD190107-001445",""
"01/07/2019 19:55:09","3","CRTRE3B - Criminal Tresp C","BPD190107-001447","20190107-0000228"
"01/07/2019 15:12:13","3","SUSPI3B-Suspicious C","BPD190107-001386",""
"01/07/2019 15:28:42","3","ASSISB-Assist","BPD190107-001389",""
"01/07/2019 22:04:25","3","HARAS3B-Harassment C","BPD190107-001466",""
"01/07/2019 22:41:57","3","HARAS3B-Harassment C","BPD190107-001474",""
"01/07/2019 22:46:43","3","ASSAU3B-Assault C","",""
"01/07/2019 23:03:30","3","ASSISB-Assist","BPD190107-001477",""
"01/07/2019 23:13:53","3","ASSISB-Assist","BPD190107-001479",""
"01/07/2019 21:40:42","3","HARAS3B-Harassment C","BPD190107-001460",""
"01/08/2019 09:40:23","3","FRAUD3B-Fraud C","BPD190108-001520",""
"01/08/2019 10:11:53","3","FRAUD3B-Fraud C","BPD190108-001530","20190108-0000237"
"01/08/2019 08:37:05","3","ASSISB-Assist","BPD190108-001507",""
"01/08/2019 07:51:17","3","NARCOB-Narcotics/Drug viol","BPD190108-001503","20190108-0000234"
"01/08/2019 12:00:52","3","PARKIB-Parking Complaint/Issue","BPD190108-001553",""
"01/08/2019 12:44:30","3","ASSISB-Assist","BPD190108-001565",""
"01/08/2019 13:00:06","3","NOISEB-Noise Complaint","BPD190108-001570",""
"01/08/2019 13:16:59","3","PARKIB-Parking Complaint/Issue","BPD190108-001576",""
"01/08/2019 14:51:02","3","FRAUD3B-Fraud C","BPD190108-001602",""
"01/08/2019 14:51:43","3","CRTRE3B - Criminal Tresp C","BPD190108-001606",""
"01/08/2019 14:52:08","3","CRTRE3B - Criminal Tresp C","BPD190108-001607",""
"01/08/2019 14:53:48","3","ASSISB-Assist","BPD190108-001612",""
"01/08/2019 14:54:05","3","FRAUD3B-Fraud C","BPD190108-001613",""
"01/08/2019 12:14:19","3","ASSISB-Assist","BPD190108-001557",""
"01/08/2019 12:17:37","3","PARKIB-Parking Complaint/Issue","BPD190108-001558",""
"01/08/2019 14:27:39","3","SUSPI3B-Suspicious C","BPD190108-001589",""
"01/08/2019 14:49:56","3","CRTRE3B - Criminal Tresp C","BPD190108-001596",""
"01/08/2019 15:27:37","3","PARKIB-Parking Complaint/Issue","BPD190108-001625",""
"01/08/2019 16:14:03","3","CRTRE3B - Criminal Tresp C","BPD190108-001633","20190108-0000250"
"01/08/2019 17:23:50","3","FRAUD3B-Fraud C","BPD190108-001650","20190108-0000252"
"01/08/2019 17:32:39","3","HARAS3B-Harassment C","BPD190108-001652",""
"01/08/2019 19:27:44","3","HARAS3B-Harassment C","BPD190108-001671",""
"01/08/2019 20:48:23","3","ASSISB-Assist","BPD190108-001677",""
"01/08/2019 21:22:20","3","CRMIS3B - Criminal Mis C","BPD190108-001681","20190108-0000260"
"01/08/2019 23:15:14","3","ASSISB-Assist","BPD190108-001694",""
"01/08/2019 23:26:39","3","ASSISB-Assist","BPD190108-001695","20190108-0000264"
"01/08/2019 23:31:41","3","SASL3B-Sex Assault C","BPD190108-001696","20190109-0000265"
"01/09/2019 09:45:26","3","FRAUD3B-Fraud C","BPD190109-001751","20190109-0000273"
"01/09/2019 02:21:15","3","ASSISB-Assist","BPD190109-001705",""
"01/09/2019 03:36:43","3","ASSISB-Assist","BPD190109-001709",""
"01/09/2019 11:32:24","3","PARKIB-Parking Complaint/Issue","BPD190109-001781",""
"01/09/2019 11:32:35","3","CRMIS3B - Criminal Mis C","BPD190109-001782",""
"01/09/2019 11:33:04","3","FRAUD3B-Fraud C","BPD190109-001783",""
"01/09/2019 11:38:34","3","ASSISB-Assist","BPD190109-001801",""
"01/09/2019 11:38:58","3","CRMIS3B - Criminal Mis C","BPD190109-001802",""
"01/09/2019 13:04:01","3","PARKIB-Parking Complaint/Issue","BPD190109-001836",""
"01/09/2019 13:25:24","3","PARKIB-Parking Complaint/Issue","BPD190109-001842",""
"01/09/2019 07:12:55","3","SUSPI3B-Suspicious C","BPD190109-001716",""
"01/09/2019 12:32:03","3","OAAB-Other Agency Assis","BPDBC190109-001821",""
"01/09/2019 12:43:13","3","CRTRE3B - Criminal Tresp C","BPD190109-001827",""
"01/09/2019 15:08:21","3","ASSISB-Assist","BPD190109-001865",""
"01/09/2019 15:10:44","3","PARKIB-Parking Complaint/Issue","BPD190109-001866",""
"01/09/2019 15:21:05","3","PARKIB-Parking Complaint/Issue","BPD190109-001872",""
"01/09/2019 15:31:16","3","TRESP3B-Trespassing C","BPD190109-001878",""
"01/09/2019 15:50:04","3","HARAS3B-Harassment C","BPD190109-001883",""
"01/09/2019 16:03:58","3","OAAB-Other Agency Assis","BPDBC190109-001890",""
"01/09/2019 16:13:36","3","PARKIB-Parking Complaint/Issue","BPD190109-001892",""
"01/09/2019 16:18:58","3","FRAUD3B-Fraud C","BPD190109-001895","20190109-0000289"
"01/09/2019 16:25:36","3","FRAUD3B-Fraud C","BPD190109-001898",""
"01/09/2019 16:43:31","3","NARCOB-Narcotics/Drug viol","BPD190109-001902",""
"01/09/2019 16:59:24","3","PARKIB-Parking Complaint/Issue","BPD190109-001906",""
"01/09/2019 13:43:37","3","HARAS3B-Harassment C","BPD190109-001845",""
"01/09/2019 14:25:42","3","TRESP3B-Trespassing C","BPD190109-001849",""
"01/09/2019 14:28:04","3","HARAS3B-Harassment C","BPD190109-001850",""
"01/09/2019 14:44:07","3","ASSISB-Assist","BPD190109-001853",""
"01/09/2019 14:45:14","3","PARKIB-Parking Complaint/Issue","BPD190109-001854",""
"01/09/2019 22:08:29","3","ASSISB-Assist","BPD190109-001963",""
"01/09/2019 17:25:53","3","FRAUD3B-Fraud C","BPD190109-001917","20190109-0000294"
"01/09/2019 19:49:00","3","PARKIB-Parking Complaint/Issue","BPD190109-001946",""
"01/09/2019 20:15:25","3","TRESP1B-Trespassing I/P","BPD190109-001942","20190109-0000296"
"01/09/2019 20:24:43","3","ASSISB-Assist","BPD190109-001952","20190109-0000300"
"01/09/2019 20:43:32","3","NARCOB-Narcotics/Drug viol","BPD190109-001957",""
"01/09/2019 17:27:08","3","HARAS3B-Harassment C","BPD190109-001920",""
"01/09/2019 17:28:28","3","PARKIB-Parking Complaint/Issue","BPD190109-001921",""
"01/10/2019 00:25:15","3","CRMIS3B - Criminal Mis C","BPD190110-001988","20190110-0000306"
"01/10/2019 06:47:33","3","OAAB-Other Agency Assis","BPDBC190110-002009",""
"01/10/2019 07:36:43","3","PARKIB-Parking Complaint/Issue","BPD190110-002015","20190110-0000311"
"01/10/2019 07:39:05","3","COENFB - Code Enforcement","BPD190110-002016",""
"01/10/2019 07:50:53","3","PARKIB-Parking Complaint/Issue","BPD190110-002017",""
"01/10/2019 10:00:53","3","PARKIB-Parking Complaint/Issue","BPD190110-002054",""
"01/10/2019 10:25:31","3","COENFB - Code Enforcement","BPD190110-002060",""
"01/10/2019 11:02:50","3","ASSISB-Assist","BPD190110-002066",""
"01/10/2019 11:35:18","3","PARKIB-Parking Complaint/Issue","BPD190110-002081",""
"01/10/2019 11:40:11","3","ASSISB-Assist","BPD190110-002085","20190110-0000322"
"01/10/2019 09:14:29","3","PARKIB-Parking Complaint/Issue","BPD190110-002036",""
"01/10/2019 12:54:23","3","PARKIB-Parking Complaint/Issue","BPD190110-002109",""
"01/10/2019 12:03:28","3","ASSISB-Assist","BPD190110-002094",""
"01/10/2019 13:25:30","3","PARKIB-Parking Complaint/Issue","BPD190110-002132",""
"01/10/2019 15:11:40","3","TRESP3B-Trespassing C","BPD190110-002139","20190110-0000323"
"01/10/2019 14:19:54","3","PARKIB-Parking Complaint/Issue","BPD190110-002163",""
"01/10/2019 14:24:40","3","PARKIB-Parking Complaint/Issue","BPD190110-002166",""
"01/10/2019 14:35:46","3","PARKIB-Parking Complaint/Issue","BPD190110-002169","20190110-0000321"
"01/10/2019 17:15:31","3","SUSPI3B-Suspicious C","BPD190110-002204",""
"01/10/2019 17:15:33","3","TRESP3B-Trespassing C","BPD190110-002205",""
"01/10/2019 16:58:21","3","NARCOB-Narcotics/Drug viol","BPD190110-002200",""
"01/10/2019 16:13:06","3","FRAUD3B-Fraud C","BPD190110-002188",""
"01/10/2019 17:26:00","3","ASSISB-Assist","BPD190110-002210",""
"01/11/2019 02:38:23","3","TRESP3B-Trespassing C","BPD190111-002286",""
"01/10/2019 21:46:41","3","FIREWB-Fire Works Complaints","BPD190110-002258",""
"01/10/2019 22:58:50","3","PARKIB-Parking Complaint/Issue","BPD190110-002264",""
"01/11/2019 08:45:33","3","OAAB-Other Agency Assis","BPD190111-002317",""
"01/11/2019 07:48:37","3","HARAS3B-Harassment C","BPD190111-002308",""
"01/11/2019 10:05:07","3","CRMIS3B - Criminal Mis C","BPD190111-002352",""
"01/11/2019 10:11:35","3","PARKIB-Parking Complaint/Issue","BPD190111-002356",""
"01/11/2019 10:03:06","3","FRAUD3B-Fraud C","BPD190111-002346",""
"01/11/2019 09:32:04","3","ASSISB-Assist","BPD190111-002328",""
"01/11/2019 09:51:37","3","ASSISB-Assist","BPD190111-002337",""
"01/11/2019 09:53:49","3","SUSPI3B-Suspicious C","BPD190111-002338","20190111-0000350"
"01/11/2019 09:55:24","3","PARKIB-Parking Complaint/Issue","BPD190111-002339",""
"01/11/2019 10:01:48","3","FRAUD3B-Fraud C","BPD190111-002342",""
"01/11/2019 10:02:05","3","FRAUD3B-Fraud C","BPD190111-002343",""
"01/11/2019 10:46:23","3","ODORB-Odor Invest","UCBP190111-002372",""
"01/11/2019 10:38:13","3","CRMIS3B - Criminal Mis C","BPD190111-002363",""
"01/11/2019 10:39:17","3","CRTRE3B - Criminal Tresp C","BPD190111-002364",""
"01/11/2019 12:13:46","3","ASSISB-Assist","BPD190111-002388",""
"01/11/2019 13:37:29","3","PARKIB-Parking Complaint/Issue","BPD190111-002399",""
"01/11/2019 12:29:10","3","ASSAU3B-Assault C","BPD190111-002336",""
"01/11/2019 12:41:12","3","TRESP3B-Trespassing C","BPD190111-002394",""
"01/11/2019 14:33:58","3","PARKIB-Parking Complaint/Issue","BPD190111-002414","20190111-0000357"
"01/11/2019 17:36:45","3","PARKIB-Parking Complaint/Issue","BPD190111-002473",""
"01/11/2019 17:57:43","3","ASSISB-Assist","BPD190111-002477",""
"01/11/2019 17:23:42","3","ODORB-Odor Invest","BPD190111-002467",""
"01/11/2019 17:09:19","3","SASL3B-Sex Assault C","BPD190111-002459","20190111-0000365"
"01/11/2019 16:41:30","3","FRAUD3B-Fraud C","BPD190111-002449",""
"01/11/2019 20:03:29","3","PARKIB-Parking Complaint/Issue","BPD190111-002501",""
"01/11/2019 22:05:42","3","ASSISB-Assist","BPD190111-002518",""
