,Incident_ID,Case Number,Date,Time,Problem,Code,Hundred Block,Status
11647,3,NaN,02/22/2019,14:15:18,Fraud ,FRAUD3B,BPD190222-013816,Completed
11648,3,20190222-0001942,02/22/2019,13:54:25,Other Agency Assis,OAAB,BPD190222-013812,Completed
11649,3,20190222-0001941,02/22/2019,13:55:53,Assault ,ASSAU3B,BPD190222-013813,Completed
11650,3,NaN,02/22/2019,15:18:10, Criminal Mis ,CRMIS3B ,BPD190222-013828,Completed
11651,3,20190222-0001944,02/22/2019,15:23:34,Assault ,ASSAU3B,BPD190222-013830,Completed
11652,3,20190222-0001961,02/22/2019,21:35:50, Criminal Mis ,CRMIS3B ,BPD190222-013888,Completed
11653,3,NaN,02/22/2019,22:15:51,Parking Complaint/Issue,PARKIB,BPD190222-013893,Completed
11654,3,20190222-0001954,02/22/2019,17:49:34,Assist,ASSISB,BPD190222-013861,Completed
11655,3,NaN,02/22/2019,18:30:39,Assist,ASSISB,BPD190222-013865,Completed
11656,3,NaN,02/22/2019,17:27:14,Other Agency Assis,OAAB,BPDBC190222-013856,Completed
11657,3,NaN,02/22/2019,17:31:13,Harassment ,HARAS3B,BPD190222-013857,Completed
11658,3,20190222-0001960,02/22/2019,20:37:50,Sex Assault ,SASL3B,BPD190222-013883,Completed
11659,3,NaN,02/23/2019,00:15:21,Harassment ,HARAS2B,BPD190223-013918,J/O
11660,3,20190223-0001967,02/23/2019,01:07:17,Assist,ASSISB,BPD190223-013926,Completed
11661,3,NaN,02/23/2019,01:20:52,Assist,ASSISB,BPD190223-013928,Completed
11662,3,20190223-0001968,02/23/2019,01:46:11,Assist,ASSISB,BPD190223-013931,Completed
11663,3,20190223-0001974,02/23/2019,07:50:59,Assist,ASSISB,BPD190223-013956,Completed
11664,3,20190223-0001975,02/23/2019,07:59:49, Criminal Mis ,CRMIS3B ,BPD190223-013958,Completed
11665,3,20190223-0001976,02/23/2019,08:09:01,Assist,ASSISB,BPD190223-013959,Completed
11666,3,NaN,02/23/2019,09:31:26,Harassment ,HARAS3B,BPD190223-013974,Completed
11667,3,NaN,02/23/2019,10:17:25,Suspicious ,SUSPI3B,BPD190223-013982,Completed
11668,3,20190223-0001981,02/23/2019,10:18:53,Harassment ,HARAS3B,BPD190223-013984,Completed
11669,3,NaN,02/23/2019,10:26:17,Parking Complaint/Issue,PARKIB,BPD190223-013986,Completed
11670,3,NaN,02/23/2019,11:14:12,Parking Complaint/Issue,PARKIB,BPD190223-013991,Completed
11671,3,NaN,02/23/2019,11:15:09,Odor Invest,ODORB,BPDBC190223-013992,Completed
11672,3,NaN,02/23/2019,12:23:59,Parking Complaint/Issue,PARKIB,BPD190223-013999,Completed
11673,3,20190223-0001996,02/23/2019,16:24:21,Assist,ASSISB,BPD190223-014069,Completed
11674,3,NaN,02/23/2019,15:05:31,Parking Complaint/Issue,PARKIB,BPD190223-014045,Completed
11675,3,NaN,02/23/2019,15:13:58,Assist,ASSISB,BPD190223-014047,Completed
11676,3,NaN,02/23/2019,19:04:09,Harassment ,HARAS3B,BPD190223-014096,Completed
11677,3,NaN,02/23/2019,19:15:27,Parking Complaint/Issue,PARKIB,BPD190223-014098,Completed
11678,3,NaN,02/24/2019,04:05:52,Narcotics/Drug viol,NARCOB,BPD190224-014168,Completed
11679,3,20190224-0002003,02/24/2019,02:20:55,Assist,ASSISB,BPD190224-014158,Completed
11680,3,NaN,02/24/2019,07:42:40,Other Agency Assis,OAAB,LGBP190224-014185,Completed
11681,3,NaN,02/24/2019,08:36:36,Parking Complaint/Issue,PARKIB,BPD190224-014189,Completed
11682,3,20190224-0002009,02/24/2019,11:09:03,Parking Complaint/Issue,PARKIB,BPD190224-014213,Completed
11683,3,NaN,02/24/2019,12:16:31,Property Damage Acc,PDACCB,BPD190224-014228,Completed
11684,3,NaN,02/24/2019,16:25:26,Other Agency Assis,OAAB,BPDBC190224-014279,Completed
11685,3,NaN,02/24/2019,16:28:32,Parking Complaint/Issue,PARKIB,BPD190224-014280,Completed
11686,3,20190224-0002021,02/24/2019,17:16:23,Menacing ,MENAC3B,BPD190224-014289,Completed
11687,3,NaN,02/24/2019,17:21:10,Other Agency Assis,OAAB,BPDBC190224-014290,Completed
11688,3,NaN,02/24/2019,17:28:17,Other Agency Assis,OAAB,BPD190224-014291,Completed
11689,3,NaN,02/24/2019,21:16:38,Assist,ASSISB,BPD190224-014313,Completed
11690,3,NaN,02/24/2019,20:45:03,Suspicious ,SUSPI3B,BPD190224-014310,Completed
11691,3,NaN,02/24/2019,21:44:13,Suspicious ,SUSPI3B,BPD190224-014318,Completed
11692,3,NaN,02/25/2019,09:23:01,Parking Complaint/Issue,PARKIB,BPD190225-014380,Completed
11693,3,20190225-0002041,02/25/2019,08:37:23,Fraud ,FRAUD3B,BPD190225-014371,Completed
11694,3,NaN,02/25/2019,07:25:21,Suspicious ,SUSPI3B,BPD190225-014354,Completed
11695,3,NaN,02/25/2019,10:12:14,Parking Complaint/Issue,PARKIB,BPD190225-014392,Completed
11696,3,NaN,02/25/2019,10:26:40,Fraud ,FRAUD3B,BPD190225-014394,Completed
11697,3,NaN,02/25/2019,12:09:11, Criminal Mis ,CRMIS3B ,BPD190225-014433,Completed
11698,3,NaN,02/25/2019,13:23:22, Criminal Mis ,CRMIS3B ,BPD190225-014461,Completed
11699,3,NaN,02/25/2019,13:24:51, Criminal Tresp ,CRTRE3B ,BPD190225-014465,Completed
11700,3,NaN,02/25/2019,13:19:25, Criminal Mis ,CRMIS3B ,BPD190225-014449,Completed
11701,3,NaN,02/25/2019,13:19:52,Fraud ,FRAUD3B,BPD190225-014451,Completed
11702,3,NaN,02/25/2019,13:20:02,Harassment ,HARAS3B,BPD190225-014452,Completed
11703,3,20190225-0002069,02/25/2019,13:27:40, Civil Assist,CIVILB ,BPD190225-014473,Completed
11704,3,NaN,02/25/2019,11:02:45,Parking Complaint/Issue,PARKIB,BPD190225-014403,Completed
11705,3,NaN,02/25/2019,11:13:21,Other Agency Assis,OAAB,BPD190225-014406,Completed
11706,3,NaN,02/25/2019,13:30:39, Criminal Mis ,CRMIS3B ,BPD190225-014477,Completed
11707,3,20190225-0002057,02/25/2019,15:55:08,Harassment ,HARAS3B,BPD190225-014532,Completed
11708,3,NaN,02/25/2019,14:41:12,Parking Complaint/Issue,PARKIB,BPD190225-014499,Completed
11709,3,NaN,02/25/2019,16:07:44,Narcotics/Drug viol,NARCOB,BPD190225-014534,Completed
11710,3,20190225-0002059,02/25/2019,16:08:54,Harassment ,HARAS3B,BPD190225-014535,Completed
11711,3,NaN,02/25/2019,17:05:22,Trespassing ,TRESP3B,BPD190225-014552,Completed
11712,3,NaN,02/25/2019,17:56:53,Harassment ,HARAS3B,BPD190225-014567,Completed
11713,3,NaN,02/25/2019,19:07:22,Parking Complaint/Issue,PARKIB,BPD190225-014581,Completed
11714,3,NaN,02/25/2019,19:55:55,Assist,ASSISB,BPD190225-014586,Completed
11715,3,20190225-0002073,02/25/2019,22:18:08,Assist,ASSISB,BPD190225-014603,Completed
11716,3,NaN,02/25/2019,22:47:34,Assist,ASSISB,BPD190225-014605,Completed
11717,3,NaN,02/25/2019,23:05:04,Assist,ASSISB,BPD190225-014608,Completed
11718,3,NaN,02/26/2019,07:28:39,Other Agency Assis,OAAB,BPDBC190226-014636,Completed
11719,3,NaN,02/26/2019,07:43:36,Parking Complaint/Issue,PARKIB,BPD190226-014641,Completed
11720,3,NaN,02/26/2019,08:52:58,Other Agency Assis,OAAB,BPD190226-014664,Completed
11721,3,20190226-0002084,02/26/2019,08:40:04, Criminal Mis ,CRMIS3B ,BPD190226-014660,Completed
11722,3,NaN,02/26/2019,08:19:23,Other Agency Assis,OAAB,BPDBC190226-014651,Completed
11723,3,NaN,02/26/2019,08:24:01,Odor Invest,ODORB,BPD190226-014653,Completed
11724,3,20190226-0002086,02/26/2019,08:36:33, Criminal Tresp ,CRTRE3B ,BPD190226-014658,Completed
11725,3,NaN,02/26/2019,10:14:22, Criminal Tresp ,CRTRE3B ,BPD190226-014694,Completed
11726,3,NaN,02/26/2019,10:56:36,Parking Complaint/Issue,PARKIB,BPD190226-014712,Completed
11727,3,NaN,02/26/2019,11:21:18,Assist,ASSISB,BPD190226-014722,Completed
11728,3,NaN,02/26/2019,09:14:04,Parking Complaint/Issue,PARKIB,BPD190226-014674,Completed
11729,3,NaN,02/26/2019,09:46:11,Suspicious ,SUSPI3B,BPD190226-014683,Completed
11730,3,NaN,02/26/2019,14:10:24,Harassment ,HARAS3B,BPD190226-014775,Completed
11731,3,NaN,02/26/2019,13:49:52,Fraud ,FRAUD3B,BPD190226-014765,Completed
11732,3,NaN,02/26/2019,12:12:27,Parking Complaint/Issue,PARKIB,BPD190226-014734,Completed
11733,3,NaN,02/26/2019,12:42:44,Assist,ASSISB,BPDBC190226-014741,Completed
11734,3,NaN,02/26/2019,12:54:20,Fraud ,FRAUD3B,BPD190226-014744,Completed
11735,3,NaN,02/26/2019,13:05:31,Assist,ASSISB,BPD190226-014740,Completed
11736,3,20190226-0002097,02/26/2019,13:10:50, Criminal Tresp ,CRTRE3B ,BPD190226-014749,Completed
11737,3,NaN,02/26/2019,14:45:52,Suspicious ,SUSPI3B,BPD190226-014795,Completed
11738,3,NaN,02/26/2019,15:05:07,Assist,ASSISB,BPD190226-014802,Completed
11739,3,NaN,02/26/2019,17:25:29,Sex Assault ,SASL3B,BPD190226-014836,Completed
11740,3,NaN,02/26/2019,17:02:30,Fraud ,FRAUD3B,BPD190226-014814,Completed
11741,3,NaN,02/26/2019,15:28:47, Criminal Mis ,CRMIS3B ,BPD190226-014808,Completed
11742,3,NaN,02/26/2019,15:50:15,Assist,ASSISB,BPD190226-014812,Completed
11743,3,20190226-0002106,02/26/2019,16:23:01,Assault ,ASSAU3B,BPD190226-014822,Completed
11744,3,NaN,02/26/2019,16:47:33,Parking Complaint/Issue,PARKIB,BPD190226-014825,Completed
11745,3,NaN,02/26/2019,19:18:00, Criminal Mis ,CRMIS3B ,BPD190226-014851,Completed
11746,3,NaN,02/26/2019,22:44:16,Other Agency Assis,OAAB,BPD190226-014884,Completed
11747,3,NaN,02/26/2019,23:14:46,Parking Complaint/Issue,PARKIB,BPD190226-014888,Completed
11748,3,NaN,02/27/2019,09:04:20, Criminal Tresp ,CRTRE3B ,BPD190227-014948,Completed
11749,3,20190226-0002115,02/26/2019,19:59:52,Harassment ,HARAS3B,BPD190226-014864,Completed
11750,3,NaN,02/26/2019,20:51:30,Parking Complaint/Issue,PARKIB,BPD190226-014869,Completed
11751,3,NaN,02/27/2019,08:44:42,Parking Complaint/Issue,PARKIB,BPD190227-014939,Completed
11752,3,NaN,02/27/2019,08:53:41,Fraud ,FRAUD3B,BPD190227-014943,Completed
11753,3,NaN,02/27/2019,09:02:53,Fraud ,FRAUD3B,BPD190227-014946,Completed
11754,3,NaN,02/27/2019,11:04:16,Parking Complaint/Issue,PARKIB,BPD190227-014988,Completed
11755,3,NaN,02/27/2019,11:21:48,Fraud ,FRAUD3B,BPD190227-014995,Completed
11756,3,20190227-0002128,02/27/2019,11:29:17,Parking Complaint/Issue,PARKIB,BPD190227-015001,Completed
11757,3,NaN,02/27/2019,11:39:13,Other Agency Assis,OAAB,BPDBC190227-015006,Completed
11758,3,NaN,02/27/2019,10:19:19,Parking Complaint/Issue,PARKIB,BPD190227-014970,Completed
11759,3,NaN,02/27/2019,10:21:27,Parking Complaint/Issue,PARKIB,BPD190227-014972,Completed
11760,3,NaN,02/27/2019,11:53:41,Suspicious ,SUSPI3B,BPD190227-015008,Completed
11761,3,NaN,02/27/2019,11:59:56,Parking Complaint/Issue,PARKIB,BPD190227-015012,Completed
11762,3,20190227-0002146,02/27/2019,13:12:04, Criminal Mis ,CRMIS3B ,BPD190227-015043,Completed
11763,3,NaN,02/27/2019,13:42:50,Parking Complaint/Issue,PARKIB,BPD190227-015056,Completed
11764,3,NaN,02/27/2019,12:44:30,Parking Complaint/Issue,PARKIB,BPD190227-015031,Completed
11765,3,NaN,02/27/2019,15:47:47,Parking Complaint/Issue,PARKIB,BPD190227-015092,Completed
11766,3,NaN,02/27/2019,14:42:03,Assist,ASSISB,BPD190227-015073,Completed
11767,3,NaN,02/27/2019,19:13:00,Parking Complaint/Issue,PARKIB,BPD190227-015132,Completed
11768,3,20190227-0002157,02/27/2019,18:46:20,Trespassing ,TRESP3B,BPD190227-015128,Completed
11769,3,20190227-0002154,02/27/2019,17:00:56,Assault ,ASSAU3B,BPD190227-015107,Completed
11770,3,NaN,02/27/2019,17:02:58,Harassment ,HARAS3B,BPD190227-015108,Completed
11771,3,NaN,02/27/2019,23:09:19,Assist,ASSISB,BPD190227-015158,Completed
11772,3,NaN,02/27/2019,22:37:48,Harassment ,HARAS3B,BPD190227-015154,Completed
11773,3,NaN,02/28/2019,00:14:25,Assist,ASSISB,BPD190228-015168,Completed
11774,3,NaN,02/28/2019,08:21:42,Parking Complaint/Issue,PARKIB,BPD190228-015208,Completed
11775,3,NaN,02/28/2019,08:41:36,Parking Complaint/Issue,PARKIB,BPD190228-015212,Completed
11776,3,20190228-0002163,02/28/2019,07:31:57,Sex Assault ,SASL3B,BPD190228-015193,Completed
11777,3,NaN,02/28/2019,07:39:15,Harassment ,HARAS3B,BPD190228-015194,Completed
11778,3,NaN,02/28/2019,09:40:57,Harassment ,HARAS3B,BPD190228-015232,Completed
11779,3,NaN,02/28/2019,09:23:43,Parking Complaint/Issue,PARKIB,BPD190228-015227,Completed
11780,3,NaN,02/28/2019,11:07:50, Criminal Tresp ,CRTRE3B ,BPD190228-015271,Completed
11781,3,NaN,02/28/2019,09:53:26,Suspicious ,SUSPI3B,BPD190228-015235,Completed
11782,3,NaN,02/28/2019,10:15:26,Fraud ,FRAUD3B,BPD190228-015247,Completed
11783,3,NaN,02/28/2019,10:18:05,Fraud ,FRAUD3B,BPD190228-015248,Completed
11784,3,NaN,02/28/2019,10:20:28, Code Enforcement,COENFB ,BPD190228-015250,Completed
11785,3,NaN,02/28/2019,10:20:43, Criminal Tresp ,CRTRE3B ,BPD190228-015251,Completed
11786,3,NaN,02/28/2019,12:48:01,Parking Complaint/Issue,PARKIB,BPD190228-015303,Completed
11787,3,20190228-0002180,02/28/2019,11:47:23, Criminal Mis ,CRMIS3B ,BPD190228-015283,Completed
11788,3,NaN,02/28/2019,12:17:27,Harassment ,HARAS3B,BPD190228-015293,Completed
11789,3,NaN,02/28/2019,12:31:44,Suspicious ,SUSPI3B,BPD190228-015298,Completed
11790,3,20190228-0002189,02/28/2019,15:26:25,Fraud ,FRAUD3B,BPD190228-015347,Completed
11791,3,NaN,02/28/2019,15:38:35,Trespassing ,TRESP3B,BPD190228-015349,Completed
11792,3,NaN,02/28/2019,14:43:10,Parking Complaint/Issue,PARKIB,BPD190228-015238,Completed
11793,3,20190228-0002185,02/28/2019,16:02:24,Sex Assault ,SASL3B,BPD190228-015360,Completed
11794,3,NaN,02/28/2019,16:24:35,Suspicious ,SUSPI3B,BPD190228-015365,Completed
11795,3,20190228-0002187,02/28/2019,16:26:11,Parking Complaint/Issue,PARKIB,BPD190228-015366,Completed
11796,3,NaN,02/28/2019,17:27:37,Parking Complaint/Issue,PARKIB,BPD190228-015378,Completed
11797,3,NaN,02/28/2019,17:29:38,Harassment ,HARAS3B,BPD190228-015379,Completed
11798,3,NaN,02/28/2019,17:49:30,Parking Complaint/Issue,PARKIB,BPD190228-015380,Completed
11799,3,NaN,02/28/2019,18:33:14,Parking Complaint/Issue,PARKIB,BPD190228-015386,Completed
11800,3,NaN,02/28/2019,20:34:25,Harassment ,HARAS3B,BPD190228-015406,Completed
11801,3,NaN,02/28/2019,23:24:51,Assist,ASSISB,BPD190228-015428,Completed
11802,3,20190301-0002198,03/01/2019,00:56:18,Assist,ASSISB,BPD190301-015437,Completed
11803,3,20190301-0002199,03/01/2019,01:52:25,Assault ,ASSAU3B,BPD190301-015446,Completed
11804,3,NaN,03/01/2019,04:51:40,Other Agency Assis,OAAB,UCBP190301-015464,Completed
11805,3,NaN,03/01/2019,07:54:06,Parking Complaint/Issue,PARKIB,BPD190301-015488,Completed
11806,3,NaN,03/01/2019,08:25:02,Parking Complaint/Issue,PARKIB,BPD190301-015495,Completed
11807,3,20190301-0002205,03/01/2019,08:36:59,Fraud ,FRAUD3B,BPD190301-015500,Completed
11808,3,NaN,03/01/2019,09:03:01,Parking Complaint/Issue,PARKIB,BPD190301-015508,Completed
11809,3,NaN,03/01/2019,09:03:52,Parking Complaint/Issue,PARKIB,BPD190301-015509,Completed
11810,3,NaN,03/01/2019,07:41:39,Parking Complaint/Issue,PARKIB,BPD190301-015481,Completed
11811,3,NaN,03/01/2019,09:53:46,Suspicious ,SUSPI3B,BPD190301-015529,Completed
11812,3,NaN,03/01/2019,10:00:56,Suspicious ,SUSPI3B,BPD190301-015532,Completed
11813,3,NaN,03/01/2019,10:04:29,Narcotics/Drug viol,NARCOB,BPD190301-015536,Completed
11814,3,NaN,03/01/2019,09:26:52,Assault ,ASSAU3B,BPD190301-015522,Completed
11815,3,NaN,03/01/2019,09:12:22,Assist,ASSISB,BPD190301-015513,Completed
11816,3,NaN,03/01/2019,09:17:26,Parking Complaint/Issue,PARKIB,BPD190301-015516,Completed
11817,3,NaN,03/01/2019,12:45:11,Assist,ASSISB,BPD190301-015578,Completed
11818,3,NaN,03/01/2019,12:48:15,Parking Complaint/Issue,PARKIB,BPD190301-015579,Completed
11819,3,NaN,03/01/2019,13:02:00,Assist,ASSISB,BPD190301-015585,Completed
11820,3,NaN,03/01/2019,13:25:03,Parking Complaint/Issue,PARKIB,BPD190301-015593,Completed
11821,3,NaN,03/01/2019,13:25:05,Parking Complaint/Issue,PARKIB,BPD190301-015594,Completed
11822,3,NaN,03/01/2019,15:30:26,Parking Complaint/Issue,PARKIB,BPD190301-015637,Completed
11823,3,NaN,03/01/2019,16:18:02,Parking Complaint/Issue,PARKIB,BPD190301-015648,Completed
11824,3,NaN,03/01/2019,16:23:41,Suspicious ,SUSPI3B,BPD190301-015649,Completed
11825,3,NaN,03/01/2019,16:42:22,Suspicious ,SUSPI3B,BPD190301-015654,Completed
11826,3,NaN,03/01/2019,16:52:26,Assault ,ASSAU3B,BPD190301-015657,Completed
11827,3,NaN,03/01/2019,16:56:00,Noise Complaint,NOISEB,BPD190301-015598,Completed
11828,3,NaN,03/01/2019,17:45:37,Trespassing ,TRESP3B,BPD190301-015669,Completed
11829,3,NaN,03/01/2019,17:19:13,Parking Complaint/Issue,PARKIB,BPD190301-015664,Completed
11830,3,20190228-0002180,03/01/2019,11:08:48, Criminal Mis ,CRMIS3B ,BPD190228-015283,Completed
11831,3,NaN,03/01/2019,22:07:27,Parking Complaint/Issue,PARKIB,BPD190301-015729,Completed
11832,3,NaN,03/01/2019,20:23:37,Suspicious ,SUSPI3B,BPD190301-015708,Completed
11833,3,NaN,03/01/2019,19:08:35,Harassment ,HARAS3B,BPD190301-015691,Completed
11834,3,NaN,03/01/2019,19:11:17,Fraud ,FRAUD3B,BPD190301-015694,Completed
11835,3,NaN,03/01/2019,19:04:18, Criminal Tresp ,CRTRE3B ,BPD190301-015687,Completed
11836,3,NaN,03/01/2019,18:08:29,Parking Complaint/Issue,PARKIB,BPD190301-015673,Completed
11837,3,20190301-0002233,03/01/2019,18:24:23,Suspicious ,SUSPI3B,BPD190301-015677,Completed
11838,3,NaN,03/01/2019,18:34:09,Parking Complaint/Issue,PARKIB,BPD190301-015679,Completed
11839,3,NaN,03/01/2019,22:47:02,Narcotics/Drug viol,NARCOB,BPD190301-015725,Completed
11840,3,NaN,03/01/2019,21:18:23,Other Agency Assis,OAAB,BPDBC190301-015717,Completed
11841,3,NaN,03/01/2019,23:55:51,Assist,ASSISB,BPD190301-015755,Completed
11842,3,NaN,03/02/2019,01:24:11,Suspicious ,SUSPI3B,BPD190302-015767,Completed
11843,3,NaN,03/02/2019,00:39:59,Other Agency Assis,OAAB,UCBP190302-015763,Completed
11844,3,NaN,03/02/2019,13:08:42,Assist,ASSISB,BPD190302-015848,Completed
11845,3,NaN,03/02/2019,13:14:38,Parking Complaint/Issue,PARKIB,BPD190302-015849,Completed
11846,3,NaN,03/02/2019,12:04:51,Parking Complaint/Issue,PARKIB,BPD190302-015837,Completed
11847,3,NaN,03/02/2019,12:14:41,Assist,ASSISB,BPD190302-015840,Completed
11848,3,20190302-0002250,03/02/2019,12:19:09,Fraud ,FRAUD3B,BPD190302-015841,Completed
11849,3,NaN,03/02/2019,14:28:17, Criminal Mis ,CRMIS3B ,BPD190302-015872,Completed
11850,3,NaN,03/02/2019,19:21:05,Assist,ASSISB,BPD190302-015920,Completed
11851,3,NaN,03/02/2019,18:17:09,Fraud ,FRAUD3B,BPD190302-015913,Completed
11852,3,20190302-0002264,03/02/2019,17:13:43,Assault ,ASSAU3B,BPD190302-015903,Completed
11853,3,NaN,03/02/2019,15:58:51,Other Agency Assis,OAAB,BPDBC190302-015894,Completed
11854,3,NaN,03/02/2019,16:20:13,Assist,ASSISB,BPD190302-015896,Completed
11855,3,NaN,03/02/2019,22:35:24,Assist,ASSISB,BPD190302-015942,Completed
11856,3,20190302-0002267,03/02/2019,22:36:43,Assist,ASSISB,BPD190302-015943,Completed
11857,3,NaN,03/03/2019,00:40:21,Suspicious ,SUSPI3B,BPD190303-015957,Completed
11858,3,NaN,03/03/2019,00:57:47,Narcotics/Drug viol,NARCOB,BPD190303-015958,Completed
11859,3,20190303-0002268,03/02/2019,23:59:45, Criminal Mis ,CRMIS3B ,BPD190302-015951,Completed
11860,3,NaN,03/03/2019,02:58:38,Assist,ASSISB,BPD190303-015973,Completed
11861,3,20190303-0002272,03/03/2019,07:14:49,Harassment ,HARAS3B,BPD190303-015986,Completed
11862,3,NaN,03/03/2019,10:31:32,Property Damage Acc,PDACCB,BPD190303-016009,Completed
11863,3,20190303-0002277,03/03/2019,08:37:26, Criminal Mis ,CRMIS3B ,BPD190303-015999,Completed
11864,3,20190303-0002287,03/03/2019,13:42:35,Harassment ,HARAS3B,BPD190303-016047,Completed
11865,3,NaN,03/03/2019,17:14:03,Assist,ASSISB,BPD190303-016078,Completed
11866,3,NaN,03/03/2019,19:45:11,Suspicious ,SUSPI3B,BPD190303-016103,Completed
11867,3,NaN,03/03/2019,21:24:27,Parking Complaint/Issue,PARKIB,BPD190303-016114,Completed
11868,3,NaN,03/03/2019,18:55:00,Parking Complaint/Issue,PARKIB,BPD190303-016096,Completed
11869,3,NaN,03/03/2019,14:15:39,Parking Complaint/Issue,PARKIB,BPD190303-016055,Completed
11870,3,NaN,03/05/2019,00:38:07,Other Agency Assis,OAAB,BPD190305-016389,Completed
11871,3,NaN,03/03/2019,21:37:40,Parking Complaint/Issue,PARKIB,BPD190303-016107,Completed
11872,3,NaN,03/05/2019,08:45:04,Parking Complaint/Issue,PARKIB,BPD190305-016430,Completed
11873,3,NaN,03/05/2019,08:07:11,Parking Complaint/Issue,PARKIB,BPD190305-016424,Completed
11874,3,NaN,03/05/2019,08:07:13,Parking Complaint/Issue,PARKIB,BPD190305-016425,Completed
11875,3,NaN,03/05/2019,08:12:03,Harassment ,HARAS3B,BPD190305-016426,Completed
11876,3,20190305-0002337,03/05/2019,11:18:00,Parking Complaint/Issue,PARKIB,BPD190305-016465,Completed
11877,3,NaN,03/05/2019,10:01:37,Parking Complaint/Issue,PARKIB,BPD190305-016446,Completed
11878,3,NaN,03/05/2019,13:14:24,Assist,ASSISB,BPD190305-016514,Completed
11879,3,NaN,03/05/2019,13:33:45,Parking Complaint/Issue,PARKIB,BPD190305-016520,Completed
11880,3,NaN,03/05/2019,13:41:01,Harassment ,HARAS3B,BPD190305-016524,Completed
11881,3,NaN,03/05/2019,14:03:50,Assault ,ASSAU3B,BPD190305-016529,Completed
11882,3,NaN,03/05/2019,11:54:57,Parking Complaint/Issue,PARKIB,BPD190305-016489,Completed
11883,3,NaN,03/05/2019,12:06:58,Parking Complaint/Issue,PARKIB,BPD190305-016491,Completed
11884,3,20190305-0002344,03/05/2019,12:16:14,Fraud ,FRAUD3B,BPD190305-016496,Completed
11885,3,20190305-0002351,03/05/2019,14:39:23,Harassment ,HARAS3B,BPD190305-016538,Completed
11886,3,NaN,03/05/2019,15:33:52,Assist,ASSISB,BPD190305-016571,Completed
11887,3,NaN,03/05/2019,15:01:06,Narcotics/Drug viol,NARCOB,BPD190305-016554,Completed
11888,3,NaN,03/05/2019,16:16:19,Narcotics/Drug viol,NARCOB,BPD190305-016582,Completed
11889,3,NaN,03/05/2019,16:17:12,Assist,ASSISB,BPD190305-016583,Completed
11890,3,NaN,03/05/2019,16:48:18,Parking Complaint/Issue,PARKIB,BPD190305-016590,Completed
11891,3,20190305-0002368,03/05/2019,16:51:26,Harassment ,HARAS3B,BPD190305-016591,Completed
11892,3,NaN,03/05/2019,17:57:19,Harassment ,HARAS3B,BPD190305-016613,Completed
11893,3,NaN,03/05/2019,18:56:35,Harassment ,HARAS3B,BPD190305-016620,Completed
11894,3,NaN,03/05/2019,19:03:30,Other Agency Assis,OAAB,BPD190305-016622,Completed
11895,3,NaN,03/05/2019,04:34:58,Other Agency Assis,OAAB,BPD190305-016403,Completed
11896,3,NaN,03/05/2019,19:32:50,Harassment ,HARAS3B,BPD190305-016627,Completed
11897,3,NaN,03/05/2019,22:07:52,Assist,ASSISB,BPD190305-016651,Completed
11898,3,NaN,03/05/2019,23:22:13,Harassment ,HARAS3B,BPD190305-016655,Completed
11899,3,NaN,03/06/2019,07:01:39, Civil Assist,CIVILB ,BPD190306-016688,Completed
11900,3,NaN,03/06/2019,08:18:46,Parking Complaint/Issue,PARKIB,BPD190306-016706,Completed
11901,3,NaN,03/06/2019,07:41:43,Parking Complaint/Issue,PARKIB,BPD190306-016697,Completed
11902,3,20190306-0002387,03/06/2019,08:14:28,Open Container,OPCONB,BPD190306-016704,Completed
11903,3,NaN,03/06/2019,11:39:03,Assist,ASSISB,BPD190306-016761,Completed
11904,3,NaN,03/06/2019,12:30:46, Code Enforcement,COENFB ,BPD190306-016775,Completed
11905,3,20190306-0002394,03/06/2019,09:18:13,Fraud ,FRAUD3B,BPD190306-016717,Completed
11906,3,NaN,03/06/2019,09:44:30,Parking Complaint/Issue,PARKIB,BPD190306-016722,Completed
11907,3,20190306-0002397,03/06/2019,10:08:16, Criminal Tresp ,CRTRE3B ,BPD190306-016725,Completed
11908,3,20190306-0002411,03/06/2019,15:11:20,Fraud ,FRAUD3B,BPD190306-016810,Completed
11909,3,20190306-0002410,03/06/2019,15:49:37,Assault ,ASSAU3B,BPD190306-016819,Completed
11910,3,NaN,03/06/2019,16:32:38,Parking Complaint/Issue,PARKIB,BPD190306-016822,Completed
11911,3,NaN,03/07/2019,01:59:14,Assist,ASSISB,BPD190307-016906,Completed
11912,3,NaN,03/06/2019,18:08:01,Parking Complaint/Issue,PARKIB,BPD190306-016839,Completed
11913,3,NaN,03/06/2019,14:16:55,Assist,ASSISB,BPD190306-016798,Completed
11914,3,20190307-0002423,03/07/2019,05:31:36,Assist,ASSISB,BPD190307-016914,Completed
11915,3,20190307-0002424,03/07/2019,05:45:42,Assist,ASSISB,BPD190307-016916,Completed
11916,3,NaN,03/07/2019,07:39:10,Assist,ASSISB,BPDBC190307-016923,Completed
11917,3,NaN,03/07/2019,07:53:59,Parking Complaint/Issue,PARKIB,BPD190307-016924,Completed
11918,3,NaN,03/07/2019,08:13:26,Assist,ASSISB,BPD190307-016927,Completed
11919,3,NaN,03/07/2019,09:40:22,Parking Complaint/Issue,PARKIB,BPD190307-016941,Completed
11920,3,NaN,03/06/2019,19:57:16,Parking Complaint/Issue,PARKIB,BPD190306-016857,Completed
